"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"13:43:37,8583224","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.832.992, Length: 2.976"
"13:43:37,8624525","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.835.968, Length: 4.256"
"13:43:37,8659404","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.840.224, Length: 4.256"
"13:43:37,8785973","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.844.480, Length: 4.256"
"13:43:37,8901795","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.848.736, Length: 4.256"
"13:43:37,9212829","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.852.992, Length: 4.256"
"13:43:37,9374527","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.857.248, Length: 4.256"
"13:43:37,9426704","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.861.504, Length: 4.256"
"13:43:37,9427545","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.930.176, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:37,9507411","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.865.760, Length: 2.976"
"13:43:37,9538234","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.868.736, Length: 4.256"
"13:43:37,9596587","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.872.992, Length: 4.256"
"13:43:37,9650452","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.877.248, Length: 4.256"
"13:43:37,9700406","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.881.504, Length: 4.256"
"13:43:37,9737977","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.885.760, Length: 4.256"
"13:43:37,9919532","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.890.016, Length: 4.256"
"13:43:38,0117975","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.894.272, Length: 4.256"
"13:43:38,0155669","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.898.528, Length: 2.976"
"13:43:38,0339488","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.901.504, Length: 4.256"
"13:43:38,0377959","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.905.760, Length: 4.256"
"13:43:38,0417760","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.910.016, Length: 4.256"
"13:43:38,0460589","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.914.272, Length: 4.256"
"13:43:38,0510203","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.918.528, Length: 4.256"
"13:43:38,0562420","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.922.784, Length: 4.256"
"13:43:38,0746161","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.927.040, Length: 4.256"
"13:43:38,0747539","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.995.712, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,0787261","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.931.296, Length: 2.976"
"13:43:38,0879748","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.513.472, Length: 4.256"
"13:43:38,1063535","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.517.728, Length: 4.256"
"13:43:38,1336839","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.521.984, Length: 4.256"
"13:43:38,1407444","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.526.240, Length: 4.256"
"13:43:38,1408751","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.593.344, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,1488517","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.530.496, Length: 4.256"
"13:43:38,1547909","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.534.752, Length: 4.256"
"13:43:38,1583684","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.539.008, Length: 4.256"
"13:43:38,1630042","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.543.264, Length: 4.256"
"13:43:38,1940638","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.547.520, Length: 4.256"
"13:43:38,1998272","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.551.776, Length: 4.256"
"13:43:38,2213146","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.556.032, Length: 4.256"
"13:43:38,2261927","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.560.288, Length: 4.256"
"13:43:38,2306550","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.564.544, Length: 4.256"
"13:43:38,2347933","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.568.800, Length: 4.256"
"13:43:38,2414363","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.573.056, Length: 4.256"
"13:43:38,2463836","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\MUSIC.spb","SUCCESS","Offset: 193.577.312, Length: 1.696"
"13:43:38,2519153","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.934.272, Length: 4.256"
"13:43:38,2564718","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.938.528, Length: 4.256"
"13:43:38,2603369","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.942.784, Length: 4.256"
"13:43:38,2707754","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.947.040, Length: 4.256"
"13:43:38,2884373","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.951.296, Length: 4.256"
"13:43:38,2927817","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.955.552, Length: 4.256"
"13:43:38,3089984","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.959.808, Length: 4.256"
"13:43:38,3215532","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.964.064, Length: 2.976"
"13:43:38,3269398","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.967.040, Length: 4.256"
"13:43:38,3307591","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.971.296, Length: 4.256"
"13:43:38,3346298","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.975.552, Length: 4.256"
"13:43:38,3404114","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.979.808, Length: 4.256"
"13:43:38,3519564","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.984.064, Length: 4.256"
"13:43:38,3562726","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.988.320, Length: 4.256"
"13:43:38,3597347","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.992.576, Length: 4.256"
"13:43:38,3598059","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.061.248, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,3660233","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.996.832, Length: 2.976"
"13:43:38,3700235","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 490.999.808, Length: 4.256"
"13:43:38,3735318","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.004.064, Length: 4.256"
"13:43:38,3776540","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.008.320, Length: 4.256"
"13:43:38,3824192","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.012.576, Length: 4.256"
"13:43:38,3867389","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.016.832, Length: 4.256"
"13:43:38,3930477","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.021.088, Length: 4.256"
"13:43:38,3976066","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.025.344, Length: 4.256"
"13:43:38,4017552","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.029.600, Length: 2.976"
"13:43:38,4051600","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.032.576, Length: 4.256"
"13:43:38,4151490","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.036.832, Length: 4.256"
"13:43:38,4204204","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.041.088, Length: 4.256"
"13:43:38,4246254","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.045.344, Length: 4.256"
"13:43:38,4291616","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.049.600, Length: 4.256"
"13:43:38,4340393","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.053.856, Length: 4.256"
"13:43:38,4390280","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.058.112, Length: 4.256"
"13:43:38,4390988","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.126.784, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,4441476","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.062.368, Length: 2.976"
"13:43:38,4483073","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.065.344, Length: 4.256"
"13:43:38,4521484","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.069.600, Length: 4.256"
"13:43:38,4565505","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.073.856, Length: 4.256"
"13:43:38,4623937","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.078.112, Length: 4.256"
"13:43:38,4688569","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.082.368, Length: 4.256"
"13:43:38,4733889","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.086.624, Length: 4.256"
"13:43:38,4925169","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.090.880, Length: 4.256"
"13:43:38,4964852","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.095.136, Length: 2.976"
"13:43:38,5017832","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.098.112, Length: 4.256"
"13:43:38,5088887","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.102.368, Length: 4.256"
"13:43:38,5227154","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.106.624, Length: 4.256"
"13:43:38,5318310","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.110.880, Length: 4.256"
"13:43:38,5409789","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.115.136, Length: 4.256"
"13:43:38,5467454","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.119.392, Length: 4.256"
"13:43:38,5587848","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.123.648, Length: 4.256"
"13:43:38,5588389","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.192.320, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,5636421","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.127.904, Length: 2.976"
"13:43:38,5681009","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.130.880, Length: 4.256"
"13:43:38,5748956","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.135.136, Length: 4.256"
"13:43:38,5877675","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.139.392, Length: 4.256"
"13:43:38,5924628","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.143.648, Length: 4.256"
"13:43:38,5992381","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.147.904, Length: 4.256"
"13:43:38,6049326","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.152.160, Length: 4.256"
"13:43:38,6120216","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.156.416, Length: 4.256"
"13:43:38,6186323","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.160.672, Length: 2.976"
"13:43:38,6242622","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.163.648, Length: 4.256"
"13:43:38,6472605","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.167.904, Length: 4.256"
"13:43:38,6762863","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.172.160, Length: 4.256"
"13:43:38,6917284","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.176.416, Length: 4.256"
"13:43:38,7041376","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.180.672, Length: 4.256"
"13:43:38,7090271","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.184.928, Length: 4.256"
"13:43:38,7185391","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.189.184, Length: 4.256"
"13:43:38,7186737","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.257.856, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,7277691","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.193.440, Length: 2.976"
"13:43:38,7445261","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.196.416, Length: 4.256"
"13:43:38,7867745","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.200.672, Length: 4.256"
"13:43:38,7923987","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.204.928, Length: 4.256"
"13:43:38,8587752","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.209.184, Length: 4.256"
"13:43:38,8646105","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.213.440, Length: 4.256"
"13:43:38,8699098","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.217.696, Length: 4.256"
"13:43:38,8880748","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.221.952, Length: 4.256"
"13:43:38,8948936","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.226.208, Length: 2.976"
"13:43:38,8980269","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.229.184, Length: 4.256"
"13:43:38,9027473","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.233.440, Length: 4.256"
"13:43:38,9076450","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.237.696, Length: 4.256"
"13:43:38,9125235","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.241.952, Length: 4.256"
"13:43:38,9489481","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.246.208, Length: 4.256"
"13:43:38,9669800","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.250.464, Length: 4.256"
"13:43:38,9734548","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.254.720, Length: 4.256"
"13:43:38,9735823","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.323.392, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:38,9805024","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.258.976, Length: 2.976"
"13:43:39,0182943","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.261.952, Length: 4.256"
"13:43:39,0751135","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.266.208, Length: 4.256"
"13:43:39,0828539","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.270.464, Length: 4.256"
"13:43:39,0908798","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.274.720, Length: 4.256"
"13:43:39,0965212","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.278.976, Length: 4.256"
"13:43:39,1003412","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.283.232, Length: 4.256"
"13:43:39,1048998","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.287.488, Length: 4.256"
"13:43:39,1117157","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.291.744, Length: 2.976"
"13:43:39,1165428","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.294.720, Length: 4.256"
"13:43:39,1203423","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.298.976, Length: 4.256"
"13:43:39,1399938","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.303.232, Length: 4.256"
"13:43:39,1458350","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.307.488, Length: 4.256"
"13:43:39,1558803","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.311.744, Length: 4.256"
"13:43:39,1597262","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.316.000, Length: 4.256"
"13:43:39,1684179","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.320.256, Length: 4.256"
"13:43:39,1685447","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.388.928, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:39,1764672","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.324.512, Length: 2.976"
"13:43:39,1809872","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.327.488, Length: 4.256"
"13:43:39,1889658","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.331.744, Length: 4.256"
"13:43:39,1943551","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.336.000, Length: 4.256"
"13:43:39,1982109","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.340.256, Length: 4.256"
"13:43:39,2029044","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.344.512, Length: 4.256"
"13:43:39,2066383","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.348.768, Length: 4.256"
"13:43:39,2149726","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.353.024, Length: 4.256"
"13:43:39,2189561","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.357.280, Length: 2.976"
"13:43:39,2225193","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.360.256, Length: 4.256"
"13:43:39,2266524","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.364.512, Length: 4.256"
"13:43:39,2317382","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.368.768, Length: 4.256"
"13:43:39,2394562","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.373.024, Length: 4.256"
"13:43:39,2478855","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.377.280, Length: 4.256"
"13:43:39,2556721","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.381.536, Length: 4.256"
"13:43:39,2616145","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.385.792, Length: 4.256"
"13:43:39,2616896","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.454.464, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:39,2776027","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.390.048, Length: 2.976"
"13:43:39,2815951","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.393.024, Length: 4.256"
"13:43:39,2883201","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.397.280, Length: 4.256"
"13:43:39,2985570","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.401.536, Length: 4.256"
"13:43:39,3030283","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.405.792, Length: 4.256"
"13:43:39,3067811","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.410.048, Length: 4.256"
"13:43:39,3144560","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.414.304, Length: 4.256"
"13:43:39,3184847","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.418.560, Length: 4.256"
"13:43:39,3224892","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.422.816, Length: 2.976"
"13:43:39,3268427","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.425.792, Length: 4.256"
"13:43:39,3480310","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.430.048, Length: 4.256"
"13:43:39,3530944","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.434.304, Length: 4.256"
"13:43:39,3625211","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.438.560, Length: 4.256"
"13:43:39,3703399","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.442.816, Length: 4.256"
"13:43:39,3775233","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.447.072, Length: 4.256"
"13:43:39,3819584","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.451.328, Length: 4.256"
"13:43:39,3820916","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.520.000, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:43:39,3862396","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.455.584, Length: 2.976"
"13:43:39,3923353","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.458.560, Length: 4.256"
"13:43:39,3977695","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.462.816, Length: 4.256"
"13:43:39,4035072","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.467.072, Length: 4.256"
"13:43:39,4110701","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.471.328, Length: 4.256"
"13:43:39,4156331","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.475.584, Length: 4.256"
"13:43:39,4196907","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.479.840, Length: 4.256"
"13:43:39,4245235","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.484.096, Length: 4.256"
"13:43:39,4302644","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.488.352, Length: 2.976"
"13:43:39,4363250","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.491.328, Length: 4.256"
"13:43:39,4423686","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.495.584, Length: 4.256"
"13:43:39,4479333","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.499.840, Length: 4.256"
"13:43:39,4528471","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.504.096, Length: 4.256"
"13:43:39,4593220","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.508.352, Length: 4.256"
"13:43:39,4909735","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.512.608, Length: 4.256"
"13:43:39,4973659","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 491.516.864, Length: 4.256"
