"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"13:21:41,7887821","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.538.176, Length: 4.256"
"13:21:41,7950593","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.542.432, Length: 2.976"
"13:21:41,7983623","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.545.408, Length: 4.256"
"13:21:41,8022194","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.549.664, Length: 4.256"
"13:21:41,8022679","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.619.136, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:41,8085038","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.553.920, Length: 4.256"
"13:21:41,8132758","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.558.176, Length: 4.256"
"13:21:41,8174933","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.562.432, Length: 4.256"
"13:21:41,8360736","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.566.688, Length: 4.256"
"13:21:41,8397786","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.570.944, Length: 4.256"
"13:21:41,8436915","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.575.200, Length: 2.976"
"13:21:41,8509673","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.578.176, Length: 4.256"
"13:21:41,8549793","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.582.432, Length: 4.256"
"13:21:41,8588543","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.586.688, Length: 4.256"
"13:21:41,8624880","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.590.944, Length: 4.256"
"13:21:41,8661864","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.595.200, Length: 4.256"
"13:21:41,8712074","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.599.456, Length: 4.256"
"13:21:41,8750101","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.603.712, Length: 4.256"
"13:21:41,8800457","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.607.968, Length: 2.976"
"13:21:41,8942951","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.610.944, Length: 4.256"
"13:21:41,8982194","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.615.200, Length: 4.256"
"13:21:41,8982879","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.684.672, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:41,9057358","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.619.456, Length: 4.256"
"13:21:41,9133883","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.623.712, Length: 4.256"
"13:21:41,9174405","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.627.968, Length: 4.256"
"13:21:41,9241494","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.632.224, Length: 4.256"
"13:21:41,9294446","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.636.480, Length: 4.256"
"13:21:41,9341820","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.640.736, Length: 2.976"
"13:21:41,9377126","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.643.712, Length: 4.256"
"13:21:41,9466386","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.647.968, Length: 4.256"
"13:21:41,9571470","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.652.224, Length: 4.256"
"13:21:41,9629489","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.656.480, Length: 4.256"
"13:21:41,9674324","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.660.736, Length: 4.256"
"13:21:41,9721909","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.664.992, Length: 4.256"
"13:21:41,9780919","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.669.248, Length: 4.256"
"13:21:41,9824076","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.673.504, Length: 2.976"
"13:21:41,9862104","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.676.480, Length: 4.256"
"13:21:41,9932124","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.680.736, Length: 4.256"
"13:21:41,9932802","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.750.208, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:41,9994668","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.684.992, Length: 4.256"
"13:21:42,0034495","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.689.248, Length: 4.256"
"13:21:42,0111640","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.693.504, Length: 4.256"
"13:21:42,0152954","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.697.760, Length: 4.256"
"13:21:42,0190738","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.702.016, Length: 4.256"
"13:21:42,0239573","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.706.272, Length: 2.976"
"13:21:42,0285877","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.709.248, Length: 4.256"
"13:21:42,0328051","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.713.504, Length: 4.256"
"13:21:42,0366403","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.717.760, Length: 4.256"
"13:21:42,0413334","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.722.016, Length: 4.256"
"13:21:42,0449021","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.726.272, Length: 4.256"
"13:21:42,0494548","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.730.528, Length: 4.256"
"13:21:42,0551910","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.734.784, Length: 4.256"
"13:21:42,0590694","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.739.040, Length: 2.976"
"13:21:42,0628080","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.742.016, Length: 4.256"
"13:21:42,0667001","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.746.272, Length: 4.256"
"13:21:42,1089246","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.815.744, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:42,1143356","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.750.528, Length: 4.256"
"13:21:42,1206959","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.754.784, Length: 4.256"
"13:21:42,1245206","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.759.040, Length: 4.256"
"13:21:42,1287267","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.763.296, Length: 4.256"
"13:21:42,1333330","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.767.552, Length: 4.256"
"13:21:42,1366029","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.771.808, Length: 2.976"
"13:21:42,1400812","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.774.784, Length: 4.256"
"13:21:42,1462789","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.779.040, Length: 4.256"
"13:21:42,1579963","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.783.296, Length: 4.256"
"13:21:42,1616923","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.787.552, Length: 4.256"
"13:21:42,1659564","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.791.808, Length: 4.256"
"13:21:42,1698170","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.796.064, Length: 4.256"
"13:21:42,1752793","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.800.320, Length: 4.256"
"13:21:42,1808545","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.804.576, Length: 2.976"
"13:21:42,1865814","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.807.552, Length: 4.256"
"13:21:42,1910824","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.811.808, Length: 4.256"
"13:21:42,1911546","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.881.280, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:42,1962793","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.816.064, Length: 4.256"
"13:21:42,2016915","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.820.320, Length: 4.256"
"13:21:42,2064704","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.824.576, Length: 4.256"
"13:21:42,2108389","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.828.832, Length: 4.256"
"13:21:42,2231868","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.833.088, Length: 4.256"
"13:21:42,2278636","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.837.344, Length: 2.976"
"13:21:42,2320953","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.840.320, Length: 4.256"
"13:21:42,2358234","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.844.576, Length: 4.256"
"13:21:42,2410762","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.848.832, Length: 4.256"
"13:21:42,2444425","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.853.088, Length: 4.256"
"13:21:42,2494364","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.857.344, Length: 4.256"
"13:21:42,2570865","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.861.600, Length: 4.256"
"13:21:42,2615448","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.865.856, Length: 4.256"
"13:21:42,2650862","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.870.112, Length: 2.976"
"13:21:42,2682071","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.873.088, Length: 4.256"
"13:21:42,2734339","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.877.344, Length: 4.256"
"13:21:42,2734769","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.946.816, Length: 32.768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:42,2774170","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.881.600, Length: 4.256"
"13:21:42,2815445","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.885.856, Length: 4.256"
"13:21:42,2860621","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.890.112, Length: 4.256"
"13:21:42,2897884","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.894.368, Length: 4.256"
"13:21:42,2942988","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.898.624, Length: 4.256"
"13:21:42,2994811","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.902.880, Length: 2.976"
"13:21:42,3075931","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.905.856, Length: 4.256"
"13:21:42,3112080","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.910.112, Length: 4.256"
"13:21:42,3154327","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.914.368, Length: 4.256"
"13:21:42,3431428","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.918.624, Length: 4.256"
"13:21:42,3474559","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.922.880, Length: 4.256"
"13:21:42,3549837","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.927.136, Length: 4.256"
"13:21:42,3650866","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.931.392, Length: 4.256"
"13:21:42,3700955","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.935.648, Length: 2.976"
"13:21:42,3839278","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.938.624, Length: 4.256"
"13:21:42,3873056","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.942.880, Length: 4.256"
"13:21:42,3911245","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.947.136, Length: 4.256"
"13:21:42,3958624","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.951.392, Length: 4.256"
"13:21:42,4032051","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.955.648, Length: 4.256"
"13:21:42,4089940","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.959.904, Length: 4.256"
"13:21:42,4126915","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.964.160, Length: 4.256"
"13:21:42,4168190","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.968.416, Length: 2.976"
"13:21:42,4225776","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.971.392, Length: 4.256"
"13:21:42,4265700","System","4","ReadFile","C:\vesperia\vesperia.ori\common.svo","SUCCESS","Offset: 6.975.648, Length: 3.936"
"13:21:42,7699126","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.053.376, Length: 4.256, I/O Flags: Synchronous"
"13:21:42,7703604","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.053.376, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,0038096","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.057.632, Length: 4.256"
"13:21:43,0038740","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.061.568, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,2296696","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.061.888, Length: 4.256"
"13:21:43,2297612","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.065.664, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,2298167","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.090.240, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,2447656","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.066.144, Length: 4.256"
"13:21:43,2448329","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.069.760, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,2702323","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.070.400, Length: 4.256"
"13:21:43,2702936","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.073.856, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,5233552","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.074.656, Length: 4.256"
"13:21:43,5234192","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.077.952, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,5828619","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.078.912, Length: 4.256"
"13:21:43,5829229","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.082.048, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,6525678","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.083.168, Length: 2.976"
"13:21:43,6571627","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.086.144, Length: 4.256"
"13:21:43,6572540","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.086.144, Length: 4.096, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,6572892","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.155.776, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,8998984","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.090.400, Length: 4.256"
"13:21:43,9040003","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.094.656, Length: 4.256"
"13:21:43,9111113","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.098.912, Length: 4.256"
"13:21:43,9156625","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.103.168, Length: 4.256"
"13:21:43,9197814","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.107.424, Length: 4.256"
"13:21:43,9236307","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.111.680, Length: 4.256"
"13:21:43,9274162","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.115.936, Length: 2.976"
"13:21:43,9323030","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.118.912, Length: 4.256"
"13:21:43,9431671","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.123.168, Length: 4.256"
"13:21:43,9480247","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.127.424, Length: 4.256"
"13:21:43,9531308","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.131.680, Length: 4.256"
"13:21:43,9614130","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.135.936, Length: 4.256"
"13:21:43,9714114","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.140.192, Length: 4.256"
"13:21:43,9767395","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.144.448, Length: 4.256"
"13:21:43,9836513","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.148.704, Length: 2.976"
"13:21:43,9878090","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.151.680, Length: 4.256"
"13:21:43,9879326","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.221.312, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:43,9950640","System","4","ReadFile","C:\vesperia\vesperia.ori\map.svo","SUCCESS","Offset: 1.038.155.936, Length: 3.936"
"13:21:44,3598233","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 0, Length: 4.256, I/O Flags: Synchronous"
"13:21:44,3599190","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 0, Length: 8.192, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:44,3935893","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 8.192, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:44,3988560","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 4.256, Length: 4.256"
"13:21:44,4400985","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 73.728, Length: 57.344, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:44,4440012","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 8.512, Length: 4.256"
"13:21:44,4512869","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 12.768, Length: 4.256"
"13:21:44,4577334","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 17.024, Length: 4.256"
"13:21:44,4622560","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 21.280, Length: 4.256"
"13:21:44,4705155","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 25.536, Length: 4.256"
"13:21:44,4766234","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 29.792, Length: 2.976"
"13:21:44,4812498","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 32.768, Length: 4.256"
"13:21:44,4851183","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 37.024, Length: 4.256"
"13:21:44,4899119","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 41.280, Length: 4.256"
"13:21:44,4946423","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 45.536, Length: 4.256"
"13:21:44,4988358","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 49.792, Length: 4.256"
"13:21:44,5033568","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 54.048, Length: 4.256"
"13:21:44,5163440","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 58.304, Length: 4.256"
"13:21:44,5209165","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 62.560, Length: 2.976"
"13:21:44,5245276","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 65.536, Length: 4.256"
"13:21:44,5333841","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 69.792, Length: 4.256"
"13:21:44,7105315","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 131.072, Length: 65.536, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O"
"13:21:44,7205509","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 74.048, Length: 4.256"
"13:21:44,7250205","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 78.304, Length: 4.256"
"13:21:44,7298960","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 82.560, Length: 4.256"
"13:21:44,7372789","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 86.816, Length: 4.256"
"13:21:44,7422548","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 91.072, Length: 4.256"
"13:21:44,7477837","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 95.328, Length: 2.976"
"13:21:44,7528184","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 98.304, Length: 4.256"
"13:21:44,7592544","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 102.560, Length: 4.256"
"13:21:44,7676192","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 106.816, Length: 4.256"
"13:21:44,7724037","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 111.072, Length: 4.256"
"13:21:44,7788620","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 115.328, Length: 4.256"
"13:21:44,7830904","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 119.584, Length: 4.256"
"13:21:44,7881135","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 123.840, Length: 4.256"
"13:21:44,7941211","System","4","ReadFile","C:\vesperia\vesperia.ori\snd\STC_SYS.se3","SUCCESS","Offset: 128.096, Length: 2.976"
